category,datetime,headline,id,image,related,source,summary,url
company,1674063075,Berkshire Hathaway: Don't Wait For All-Time Highs,118309214,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/184769358/image_184769358.jpg?io=getty-c-w750,AAPL,SeekingAlpha,"Berkshire Hathaway vastly out-performed the S&P 500 last year. It should do well again this year, although I'm not sure if it will outperform. Read more here.",https://finnhub.io/api/news?id=3e4d3e2f28d564b5f3d2e79f5d9a5a31e492fdbbda829afc9a781b9db9c04ef8
company,1674063000,Why Apple’s Mac Pricing Is Bad For Customers—and Bad for Business,118312127,,AAPL,Yahoo,Apple's new Mac mini and MacBook Pro laptops are another reminder that the company often prioritizes profit margins over customers.,https://finnhub.io/api/news?id=4cafef02d5d871d4f678e30776d3ed73dc6860f4dc51c573976a84b88f1af651
company,1674062035,Apple is the only tech giant that still hasn't announced layoffs — these charts may explain why,118309504,https://image.cnbcfm.com/api/v1/image/102896054-GettyImages-482315096.jpg?v=1674080035&w=1920&h=1080,AAPL,CNBC,"The tech giants went on a hiring spree over the last few years, with one exception.",https://finnhub.io/api/news?id=b3115229f7154c5c67e761053bb09a12e674b369f15498f33a3293c6b8b72ea5
company,1674060365,Nicholas Ward's Dividend Growth Portfolio: December/Full Year 2022 Review,118308545,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1440253874/image_1440253874.jpg?io=getty-c-w750,AAPL,SeekingAlpha,"My passive income was up by 46.50% on a year-over-year basis during December. For the full-year in 2022, my passive income rose by 23.73%. Click to read more.",https://finnhub.io/api/news?id=86382af5f4f64ce6d3a0db32fa654a7f69c5511081cb4682f57c4204263e1735
company,1674059460,Apple Inc. stock outperforms market despite losses on the day,118310308,https://images.mktw.net/im-213861/social,AAPL,MarketWatch,"Shares of Apple Inc. shed 0.54% to $135.21 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the NASDAQ...",https://finnhub.io/api/news?id=6d3e7f4088afcbae2029be4ecf29201ad8d7ed139a26e1605c8350e1fcd84946
company,1674058800,Apple Brings Back the HomePod Smart Speaker,118312128,,AAPL,Yahoo,"Apple unveils a new-generation HomePod, after killing off the smart speaker in early 2021 to focus on the cheaper HomePod Mini.",https://finnhub.io/api/news?id=1ca837a65d8fcc4cd2f7eab06bdde2ad2795890f9a1541306b1a8d9fc01bd7bc
company,1674056547,What Apple's move to in-house M2 chips means for the stock,118312130,https://s.yimg.com/ny/api/res/1.2/rGZG4pF.jD6g1r4NBoJpzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2023-01/607293e0-9746-11ed-9fdf-61d62606e5de,AAPL,Yahoo,Yahoo Finance’s Daniel Howley joins the Live show to break down Apple’s move to make its own chips and screens.,https://finnhub.io/api/news?id=4158578e04055f5f80ae6fc3552ecee90609be8c9fe32fc1e96afada627c8e2b
company,1674056524,Spotify Teams Up With European Companies For Regulatory Action Against Apple,118306264,https://media.zenfs.com/en/Benzinga/be87ced586b913c1c4591e7c21ab0333,AAPL,Yahoo,"Music streaming service Spotify Technology S.A. (NYSE: SPOT) joined other media firms like Deezer to urge the European Commission to punish Apple Inc (NASDAQ: AAPL) for anti-competitive and unfair practices. They jointly wrote to the European Union antitrust regulator's Executive Vice-President Margrethe Vestager for prompt action against Apple for the welfare of the consumers, Reuters reports. Spotify has for years accused Apple of abusing its influence by exploiting its App Store rules to supp",https://finnhub.io/api/news?id=15fc25af40928f6fae0170b93250cbc91226936a19a5ffd0d3e4a0b268217f10
company,1674055785,"Apple launches new HomePod smart speaker, after earlier version mysteriously disappeared",118312132,https://static.independent.co.uk/2023/01/18/14/Apple-HomePod-ecosystem-230118.jpg?quality=75&width=1200&auto=webp,AAPL,Yahoo,"Speaker disappeared in 2021, but has come back at a new, lower price",https://finnhub.io/api/news?id=e23addbc58c3b165f6eb9456189532ea0acba4da663ba422f17bb4ea1e3f0acb
company,1674054660,"U.S. corporate greed has gone too far, says Norway fund manager who voted against Apple CEO’s pay",118312134,,AAPL,Yahoo,"U.S. corporate greed has gone too far, says a Norway fund manager who voted against Apple's executive compensation as part of a stringent ESG review.",https://finnhub.io/api/news?id=01a2aa231c40ee9143ecaf7ec0acc973c24dc4950002a81b1f45bc4a63e3fc86
company,1674048420,Apple Wants to Play in the Metaverse. Don’t Expect It to Be Easy.,118302366,https://s.yimg.com/ny/api/res/1.2/M1wzQu_S.1toVy43jJHVnw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/a4f20c26a6043405717735f0d1cb1be4,AAPL,Yahoo,Apple has reportedly indefinitely postponed the launch of its augmented-reality glasses and faces delays in the launch of its mixed-reality headset.,https://finnhub.io/api/news?id=93228cffc9a8e2a438ca5f9f7b2041ce6d0b60d5c3d733868e6c3514360a4627
company,1674046124,Apple Joins The Metaverse,118304614,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1355205916/image_1355205916.jpg?io=getty-c-w750,AAPL,SeekingAlpha,"Apple is reportedly building an AR/VR headset, which could be unveiled this spring. This seems like a smart move for AAPL. Click here to read my analysis.",https://finnhub.io/api/news?id=0e7ce94e45522596fb6df25764008d1f90d063429306e22f8b2e3f85ecefed3c
company,1674043080,PTF: Technology Dashboard For January,118304099,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1366357918/image_1366357918.jpg?io=getty-c-w750,AAPL,SeekingAlpha,Semiconductors are the only industry with good value and quality scores. Communication equipment is the most overvalued one. Fast facts on PTF.,https://finnhub.io/api/news?id=15eb4de358e74214ecb098a00d12ece2ceb0178b5601315cf00b66c4267f4ec3
company,1674041940,"3 Reasons to Buy The Trade Desk Stock, and 1 Reason to Sell",118301749,https://s.yimg.com/ny/api/res/1.2/zeS0w57KkurXWsNJNqLvsg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://media.zenfs.com/en/motleyfool.com/11ec88896f8302f2c8dda2c33155a1fb,AAPL,Yahoo,"The Trade Desk's (NASDAQ: TTD) stock skyrocketed nearly 860% over the past five years as the S&P 500 rose just over 40%.  The ad tech company impressed investors with its breakneck growth: Between 2016 and 2021, its revenue rose at a compound annual growth rate (CAGR) of 43% as it net income grew at a CAGR of 46%.  The Trade Desk is the world's largest independent demand-side platform (DSP) for digital ads.",https://finnhub.io/api/news?id=61688125950d369d2c0182e4ddcab7b0b2e801c9060a0ed4e0a15ea16f692092
company,1674041460,3 Stocks to Buy if They Take a Dip,118301750,https://s.yimg.com/ny/api/res/1.2/irrq1e4hLBZAgRK7SLq6pw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/bdcfd8eff749461953c26a890a7fe991,AAPL,Yahoo,"It's no secret that the stock market had a rough 2022.  The S&P 500 index of 500 of America's biggest companies dropped more than 18%, and the Nasdaq Stock Market, home to more than 2,500 companies (including tech giants such as Apple and Microsoft), fell more than 32%.  Costco (NASDAQ: COST) shares were recently down about 6.5% over the past year.",https://finnhub.io/api/news?id=30149df7d2be53f68807571013daf1b74ef71a48fe77ee11fe58f51b71331cf5
company,1674041400,Apple CEO Tim Cook asked for — and got — a major pay cut this year. Is there ever a time when some of us should accept one too? The answer is ‘yes.’,118301751,https://s.yimg.com/ny/api/res/1.2/mDpUT91Dtqwv6zhCiaZG2g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/marketwatch.com/93f1d607dcf6ee7d8627f78c3d23d0b8,AAPL,Yahoo,"The new year is barely underway, but for Apple CEO Tim Cook, 2023 is already memorable — though not in a way you may expect.  In an SEC filing, Apple announced that Cook will receive a big pay cut in 2023, and the filing noted that he requested the cut.  “Mr. Cook’s 2023 target total compensation is $49 million, a reduction of over 40% from his 2022 target total compensation,” the filing noted.",https://finnhub.io/api/news?id=2fd1a9ef0a11c45d77e59ee1878b05c47e8c94d2139564d9d7c199de8d55a90c
company,1674039649,Apple (NASDAQ:AAPL) Could Easily Take On More Debt,118301752,https://media.zenfs.com/en/simply_wall_st__316/13f69b02f49f819df1dcc276114d4a99,AAPL,Yahoo,"Howard Marks put it nicely when he said that, rather than worrying about share price volatility, 'The possibility of...",https://finnhub.io/api/news?id=4ddbd4567aa461e2729e5e20c15d5cb1ff9fbf4d6d16cf154f6a2a5447678cdc
company,1674036900,"In a Stunning Move, Apple Plans to Ditch Highly Valued Wireless Component Suppliers",118301176,,AAPL,Yahoo,"This personal electronics device company pursues expensive, complex initiatives to improve its competitive positioning.",https://finnhub.io/api/news?id=957a34a7d87def067c5137253b7d3a18521c36ab5817b4cbc2248ef24e7de99c
company,1674036600,3 Rock-Solid Dividend Stocks to Buy in 2023,118301754,https://s.yimg.com/ny/api/res/1.2/3WGY_n8ckIbJU8WAPU_oJQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/e9a4df9f48da6bed248cb186a2c866c1,AAPL,Yahoo,"Dividend stocks can provide you with a reliable stream of passive income.  You'll want to invest in strong, high-quality companies with solid growth prospects.  You'll likely also appreciate businesses with proven histories of rewarding their share owners with rising cash payouts.",https://finnhub.io/api/news?id=ee54b284817afe6cbb78b535f74f61964673b3ee85d1e73485add0d9fc85b3bf
company,1674036000,"Dow jumps 85 points on gains for shares of Home Depot, Apple",118308897,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,AAPL,MarketWatch,"Shares of Home Depot and Apple are trading higher Wednesday morning, lifting the Dow Jones Industrial Average into positive territory. The Dow is trading 85...",https://finnhub.io/api/news?id=5daa0d008f8fe3106c6883425c2dde05b1f0bb3688085250f957a409c8288850
company,1674036000,Apple's Upcoming Earnings Report Could Be Their Worst In A Decade,118303078,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/506115808/image_506115808.jpg?io=getty-c-w750,AAPL,SeekingAlpha,Apple is facing mounting downward revisions as the most crucial quarter of the year approaches. Read more to see why I rate AAPL stock a strong sell.,https://finnhub.io/api/news?id=3ab818b8d533a3afc7d6a3a795ecf3ebb8725325d8aa1868897aa3140d5aa0bb
company,1674034996,Apple's Chinese Suppliers Win Expansion Permits In India As iPhone-Maker Attempts To Reduce Dependence On China,118301755,https://media.zenfs.com/en/Benzinga/4b0fbb762d4c124cb6895633e29afe8a,AAPL,Yahoo,"More than a dozen Apple Inc's (NASDAQ: AAPL) Chinese suppliers won initial clearance from India to expand as the iPhone maker strived to diversify its assembly network beyond China. About 14 suppliers bagged permits from India after Apple promoted the need for their growing presence in India, Bloomberg reports. AirPods and iPhone assembler Luxshare Precision Industry Co and Sunny Optical Technology (Group) Co Ltd (OTC: SOTGY) lensmaker unit were among the companies that bagged approvals. However",https://finnhub.io/api/news?id=b99700f1c22b4241406ce98dca1521cd94581672feb3afc7fdf53523df46bd47
company,1674034269,Apple just announced a new $299 HomePod,118303640,https://image.cnbcfm.com/api/v1/image/107180266-1674052383991-Apple-HomePod-ecosystem-230118_bigjpglarge.jpg?v=1674052548&w=1920&h=1080,AAPL,CNBC,"Apple introduced the second generation of its HomePod Wednesday, the company announced in a release. ",https://finnhub.io/api/news?id=dc5d06728e783340a43bfc9d1b11761898a9a6181e40f2530687751ab3d3c5a4
company,1674032452,Meta: Apple Likely Wants To Disrupt Mark Zuckerberg's Metaverse,118302573,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1178141587/image_1178141587.jpg?io=getty-c-w750,AAPL,SeekingAlpha,Apple is reportedly looking to launch lower-priced mixed reality headsets in 2024/25 as it aims to thwart Meta's leadership based on its Quest devices. Read more.,https://finnhub.io/api/news?id=df7605f29310dc95411d6d43a4a05db16a368957a6fae5e5e026241b36d086d2
company,1674029700,Tesla Has the Most Valuable Car Brand. Too Bad It Isn’t the Strongest.,118305438,https://images.barrons.com/im-608896/social,AAPL,MarketWatch,"Brand Finance has listed the world's most valuable brands for 2023. Tesla checks in at No. 9 overall, behind companies such as Amazon.com.",https://finnhub.io/api/news?id=b21e9bbf73af70776a4d1dfeb1e8868ec5253b41bd5f93b96a15133ccf86c35d
company,1674026100,Apple: An Attractive Buy Due To Its High Free Cash Flow Yield,118301977,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/458990823/image_458990823.jpg?io=getty-c-w750,AAPL,SeekingAlpha,"At this moment in time, Apple has a P/E [FWD] Ratio of 21.54. Read on as I show how AAPL's FCF Yield of 5.13% contributes to my Buy rating on the stock.",https://finnhub.io/api/news?id=d70664ed03f38bc1fffd56b59da10eeb9a3570600ae604b6a36d43357678ba16
company,1674025440,Apple Is Taking on Meta in Virtual Reality. It’s Not Going to Be Easy.,118306349,https://images.barrons.com/im-635948/social,AAPL,MarketWatch,Apple has reportedly indefinitely postponed the launch of its augmented-reality glasses and faces delays in the launch of its mixed-reality headset.,https://finnhub.io/api/news?id=3270814e1cd64aa29002833bee7db358afd187909f7aec2fabbbe12f4fb76521
company,1674025194,Wall Street Breakfast January 18: Microsoft Reportedly Set to Unveil More Layoffs (Podcast),118301896,,AAPL,SeekingAlpha,"Microsoft may cut engineering jobs. Elon Musk faces another legal showdown over taking Tesla private tweet. Apple plans cheaper mixed-reality headset, postpones AR glasses.",https://finnhub.io/api/news?id=4633cde5ec2d5002956a2b76d346c19671dd4f10386444169b675de78ae52a80
company,1674022340,Apple/chips: homemade chips does not mean homemade fabs,118300124,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,"Apple is determined to gain control over every possible component in its products.  Nestled inside Apple’s new MacBook Pro laptop are the tech giant’s own chips.  Silicon Valley may be home to the first chip companies, but the US outsources most production to Asia.",https://finnhub.io/api/news?id=10ae06085a6791a68efc20b24db2eea6b2b8bfde453a8086a176a2a1b7fe8ddd
company,1674022174,TSMC: Riding Tailwinds In 2023,118301567,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1422272268/image_1422272268.jpg?io=getty-c-w750,AAPL,SeekingAlpha,Taiwan Semiconductor continues to dominate the foundry space as the go-to supplier of high-performance chips. Click here to find out why I recommend investors buy TSM stock.,https://finnhub.io/api/news?id=b390584af36daedf4d0298583c28ad6d642b681c54e33c60c25c2876a4a62731
company,1674018041,What it would take for Apple to disentangle itself from China,118299550,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,The tech giant increasingly finds itself beholden to America’s biggest geopolitical rival. But is diversification even possible?,https://finnhub.io/api/news?id=ba801443186a59748f812a3cd8070cd888333c0455cd8420f773d95022231160
company,1674016098,Apple Gets a Boost in India as Chinese Suppliers Given Clearance,118300126,https://s.yimg.com/ny/api/res/1.2/ipF9B6yue4NNj6tXfIBXTw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/9e8f6ef1d7a9732e747d7cfdb2075a6f,AAPL,Yahoo,"(Bloomberg) -- More than a dozen of Apple Inc.’s Chinese suppliers are receiving initial clearance by India to expand in the country, helping the tech giant’s efforts to diversify its assembly network beyond China.Most Read from BloombergMicrosoft to Cut Engineering Jobs This Week as Layoffs Go DeeperChina’s Population Shrinks for First Time Since 1960s in Seismic ShiftInvestors Seek to Pull $20 Billion From Core Real Estate FundsLarry Fink Says ESG Narrative Has Become Ugly, PersonalApple Delay",https://finnhub.io/api/news?id=aa01c18074ec2a3145d678cf7c1824c135bce3a483eb8c1d8adf3949b574090f
company,1674013648,Apple indefinitely postpones launch of AR glasses - Bloomberg News,118300896,https://static.reuters.com/resources/r/?m=02&d=20230118&t=2&i=1620442353&r=LYNXMPEJ0H03A,AAPL,Reuters,"Apple Inc has postponed the launch of its lightweight augmented-reality glasses indefinitely due to technical challenges, but is still planning to unveil its first mixed-reality headset this year, Bloomberg News reported on Tuesday.",https://finnhub.io/api/news?id=fd2b6a040afb05ebeb0db23a0e0525f567f0b18f92c1e1ae931e5d53e984ba31
company,1674008472,"Apple Postpones AR Glasses, Plans Cheaper Mixed-Reality Headset",118298841,https://s.yimg.com/ny/api/res/1.2/cJkgc8EGpOFIogbceUPZiw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03MDQ-/https://media.zenfs.com/en/bloomberg_technology_68/6bd644f8c130ec3a02a9e37e958e4079,AAPL,Yahoo,"(Bloomberg) -- Apple Inc. is still planning to unveil its first mixed-reality headset this year, but an even more important follow-up product — lightweight augmented-reality glasses — has been postponed due to technical challenges. Most Read from BloombergMicrosoft to Cut Engineering Jobs This Week as Layoffs Go DeeperChina’s Population Shrinks for First Time Since 1960s in Seismic ShiftLarry Fink Says ESG Narrative Has Become Ugly, PersonalScholz Sees Germany Riding Out War in Ukraine Without R",https://finnhub.io/api/news?id=2d9f2d5f3df152494c0994640c79fc4272b7bfca87e392d93fd0d51b5878dc1f
company,1674011160,"Apple will delay AR glasses, focus instead on cheaper mixed-reality headset: report",118300129,https://s.yimg.com/ny/api/res/1.2/GkyeCakmX2A1ZEAUNp8kcg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/marketwatch.com/cc34c19d5ee188f77aa568e8b74e8926,AAPL,Yahoo,"Apple Inc. is expected to release its first mixed-reality headset later this year, but the release of its follow-up product, augmented-reality glasses, has been postponed, according to a new report.",https://finnhub.io/api/news?id=859cadf02278bbcf4c846afc992b33485593bf0bbd03980e15e6d7cc78a4fe8f
company,1674005011,My Dividend Growth Portfolio - Q4 2022 Summary,118299563,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1365758819/image_1365758819.jpg?io=getty-c-w750,AAPL,SeekingAlpha,"In 2015, I started publishing updates regarding my dividend growth portfolio, and I keep doing so every quarter. Here's my Q4 2022 update.",https://finnhub.io/api/news?id=c14d2e1e45659682b531354ced2d791a2004aed8a5ac0af2466c534e9f30d209
company,1673997392,Apple Introduces Faster MacBook Pros and Mac Minis,118300130,https://s.yimg.com/ny/api/res/1.2/hWVPxF2hvNk7xcIZsunCNw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/f6980a95f7bb64118dedeff68fa51665,AAPL,Yahoo,"(Bloomberg) -- Apple Inc. rolled out its first new products of 2023 on Tuesday, offering faster versions of its high-end MacBook Pro laptops and the Mac mini desktop.Most Read from BloombergMicrosoft to Cut Engineering Jobs This Week as Layoffs Go DeeperChina’s Population Shrinks for First Time Since 1960s in Seismic ShiftInvestors Seek to Pull $20 Billion From Core Real Estate FundsLarry Fink Says ESG Narrative Has Become Ugly, PersonalApple Delays AR Glasses, Plans Cheaper Mixed-Reality Headse",https://finnhub.io/api/news?id=5da036cd31f4fc4b33ae538a1ab662dbf8e98a55eb83659097f6b0af21961bbd
company,1673995510,Apple (AAPL) Gains As Market Dips: What You Should Know,118300131,https://media.zenfs.com/en/zacks.com/105b2acef7bf0873f24b78932b1fdc3c,AAPL,Yahoo,"Apple (AAPL) closed at $135.94 in the latest trading session, marking a +0.88% move from the prior day.",https://finnhub.io/api/news?id=56f12aa3d4ed0e6d73871347dddcdc938b79236c2889a5489c0193460cac0dd2
company,1673993951,U.S. Supreme Court asks for gov't views on blockbuster Apple/Caltech patent dispute,118297642,https://static.reuters.com/resources/r/?m=02&d=20230117&t=2&i=1620416175&r=LYNXMPEJ0G0QU,AAPL,Reuters,"The U.S. Supreme Court on Tuesday asked for the Biden administration's views on Apple Inc and Broadcom Inc's bid to revive their challenges to patents owned by the California Institute of Technology, in a dispute in which Caltech previously won $1.1 billion in damages from...",https://finnhub.io/api/news?id=e931beb20ecab485b206480b8d9e2f87e28e129491115c176c2fcce65f6a2ce4
